customer_id,segment
8130,3
8131,1
8132,2
8133,0
8134,2
8135,1
8136,0
8137,1
8138,3
8139,2
8140,2
8142,1
8143,3
8144,0
8145,1
8146,2
8147,2
8148,1
8149,2
8150,1
8152,2
8153,1
8154,0
8155,3
8156,1
8157,2
8158,2
8159,1
8160,1
8161,2
8162,1
8164,1
8165,2
8166,1
8167,1
8168,1
8169,3
8170,1
8171,1
8172,2
8173,0
8174,2
8175,2
8176,2
8177,0
8178,3
8179,0
8180,3
8181,1
8182,3
8183,0
8184,2
8185,0
8186,2
8187,0
8188,1
8189,3
8190,0
8191,1
8192,1
8194,3
8195,0
8196,1
8197,3
8198,0
8199,2
8200,0
8201,2
8202,2
8203,2
8204,1
8205,1
8206,1
8207,1
8208,1
8209,1
8210,1
8211,1
8212,3
8213,3
8214,0
8215,1
8216,2
8217,0
8218,0
8219,2
8220,2
8221,1
8222,1
8223,1
8224,2
8225,1
8226,1
8228,3
8229,1
8230,1
8231,1
8232,1
8234,1
8235,1
8236,1
8237,2
8238,1
8239,2
8240,2
8241,1
8242,1
8243,1
8244,0
8245,1
8246,2
8247,2
8248,1
8249,1
8250,0
8251,0
8252,2
8253,3
8254,1
8258,2
8259,2
8260,1
8261,3
8262,1
8263,1
8264,0
8265,1
8266,2
8267,1
8268,2
8269,2
8270,0
8271,1
8272,0
8273,1
8274,1
8275,1
8276,1
8277,1
8278,1
8280,1
8281,1
8282,1
8283,1
8284,3
8285,2
8286,3
8287,1
8288,2
8289,3
8291,1
8292,2
8293,0
8294,3
8295,0
8296,0
8297,1
8298,0
8299,1
8300,2
8301,0
8302,2
8303,1
8304,1
8305,2
8306,1
8307,1
8308,1
8309,0
8310,1
8311,2
8312,1
8313,1
8314,3
8316,1
8317,0
8318,1
8320,2
8321,2
8322,0
8323,1
8325,2
8326,0
8327,3
8328,0
8329,2
8330,1
8331,0
8332,0
8333,2
8334,2
8335,2
8336,0
8337,1
8338,0
8339,1
8340,1
8341,2
8342,2
8343,2
8344,2
8345,2
8346,2
8347,2
8348,1
8349,0
8350,3
8351,2
8352,0
8353,0
8354,2
8355,1
8356,2
8357,1
8358,1
8359,1
8360,1
8361,2
8362,1
8363,1
8365,1
8366,1
8367,2
8368,3
8369,2
8370,2
8371,3
8372,2
8373,1
8374,1
8375,2
8376,2
8377,2
8378,1
8379,1
8380,0
8381,1
8382,1
8383,0
8384,1
8386,1
8387,3
8388,2
8389,3
8390,1
8392,2
8393,1
8394,1
8395,1
8396,2
8397,3
8398,1
8399,2
8400,1
8401,1
8402,1
8403,1
8404,0
8405,0
8406,1
8407,2
8408,2
8409,2
8410,2
8411,1
8412,3
8413,1
8414,3
8415,1
8416,1
8417,2
8418,2
8419,2
8420,1
8421,1
8422,1
8423,1
8424,3
8425,1
8426,3
8427,0
8428,1
8430,0
8431,1
8432,2
8433,1
8434,2
8435,1
8436,3
8437,0
8438,1
8440,0
8441,3
8442,1
8443,2
8445,0
8446,1
8447,2
8448,2
8449,2
8450,1
8451,1
8453,1
8454,1
8455,3
8456,3
8457,1
8458,1
8459,0
8460,2
8461,0
8462,1
8463,1
8464,1
8465,1
8466,2
8467,0
8468,3
8470,0
8471,1
8472,3
8474,3
8475,2
8476,1
8477,0
8478,3
8479,1
8480,2
8481,1
8482,1
8484,1
8485,1
8486,1
8487,1
8488,1
8489,2
8490,2
8491,0
8493,1
8494,1
8496,1
8498,0
8499,3
8500,2
8501,3
8502,2
8503,3
8504,1
8505,3
8506,1
8507,3
8508,2
8509,3
8510,3
8511,3
8512,3
8513,2
8514,0
8515,2
8516,1
8517,0
8518,0
8519,1
8520,1
8521,2
8522,1
8523,1
8524,3
8525,3
8526,1
8527,1
8528,1
8530,0
8531,1
8532,0
8534,3
8535,1
8537,1
8538,1
8539,2
8540,1
8541,3
8542,1
8543,2
8544,0
8545,0
8546,0
8547,0
8548,1
8549,2
8550,0
8551,2
8552,3
8553,2
8554,1
8555,0
8556,2
8557,0
8558,1
8559,1
8560,1
8561,2
8562,2
8563,3
8564,2
8565,1
8566,1
8567,0
8568,1
8569,1
8570,2
8571,2
8572,1
8573,1
8574,2
8575,2
8576,1
8577,1
8578,1
8579,0
8580,1
8581,1
8582,1
8583,2
8584,2
8585,0
8586,3
8587,0
8588,0
8589,2
8590,1
8591,1
8592,3
8593,1
8595,0
8596,2
8597,2
8598,2
8599,2
8600,2
8601,1
8602,3
8603,1
8604,2
8605,2
8606,2
8607,1
8608,3
8609,1
8610,1
8611,1
8612,1
8613,2
8614,1
8615,1
8616,3
8618,0
8620,1
8621,1
8622,2
8623,1
8624,1
8625,3
8626,1
8627,0
8628,1
8629,0
8630,2
8631,2
8632,0
8633,0
8634,3
8635,1
8636,1
8637,0
8638,1
8639,1
8640,1
8641,1
8642,0
8643,1
8644,2
8645,2
8646,3
8647,3
8648,2
8649,1
8650,2
8651,0
8652,2
8655,0
8656,3
8657,0
8658,1
8659,2
8660,1
8661,0
8662,3
8663,1
8664,2
8665,1
8666,0
8667,0
8668,2
8669,1
8670,2
8671,1
8672,1
8673,2
8674,1
8675,2
8676,0
8677,2
8678,2
8679,2
8680,2
8681,3
8682,2
8683,1
8684,3
8685,1
8686,1
8687,3
8688,1
8689,2
8690,2
8691,1
8692,3
8693,1
8694,1
8695,1
8696,1
8697,1
8698,3
8699,1
8700,1
8701,1
8702,2
8703,3
8704,1
8705,2
8706,0
8707,1
8709,1
8710,2
8711,1
8712,0
8713,2
8714,2
8715,1
8716,1
8717,0
8718,2
8719,1
8720,1
8721,1
8722,0
8723,2
8724,2
8725,1
8726,1
8727,2
8728,1
8729,0
8730,1
8732,0
8733,2
8734,3
8735,1
8736,1
8737,2
8738,2
8739,2
8740,1
8741,2
8742,0
8743,1
8744,1
8745,1
8746,1
8747,0
8748,1
8749,0
8750,0
8751,1
8752,2
8753,1
8754,1
8756,1
8758,3
8759,1
8760,1
8761,1
8762,1
8763,1
8764,1
8765,0
8766,1
8767,1
8768,1
8769,0
8770,3
8773,3
8774,0
8775,2
8776,1
8778,0
8779,0
8780,1
8781,1
8783,2
8784,2
8785,1
8786,1
8787,1
8788,3
8789,3
8790,2
8791,0
8792,1
8793,3
8794,3
8795,1
8796,0
8797,0
8798,1
8799,0
8800,1
8801,1
8802,1
8803,0
8804,1
8805,2
8806,0
8807,1
8808,0
8809,1
8810,1
8811,3
8812,1
8813,0
8814,0
8815,2
8816,0
8817,1
8818,2
8820,2
8822,0
8823,3
8825,1
8826,1
8827,2
8828,1
8829,2
8830,1
8831,0
8832,1
8833,2
8834,0
8835,1
8836,2
8837,1
8838,0
8839,2
8840,0
8841,2
8842,2
8843,2
8844,1
8845,1
8846,1
8847,1
8848,0
8850,1
8851,3
8852,1
8853,1
8854,1
8856,2
8857,2
8858,2
8859,2
8860,3
8861,1
8862,1
8863,0
8864,2
8866,0
8867,2
8868,1
8869,1
8870,1
8871,3
8872,1
8873,0
8874,1
8875,0
8876,0
8877,1
8878,1
8879,1
8880,1
8881,2
8882,1
8883,2
8884,1
8885,2
8886,1
8888,2
8889,0
8890,1
8891,3
8892,2
8893,1
8894,1
8895,3
8896,1
8897,0
8898,0
8899,2
8900,1
8901,2
8902,2
8903,2
8904,3
8905,2
8906,0
8907,2
8908,1
8909,1
8910,3
8911,2
8912,3
8913,3
8914,1
8915,2
8916,1
8917,2
8918,1
8920,1
8921,1
8922,1
8923,2
8925,1
8926,0
8927,0
8928,1
8929,3
8931,2
8932,2
8933,1
8934,1
8935,0
8936,1
8937,2
8938,0
8939,0
8940,0
8941,0
8942,3
8943,0
8944,1
8945,1
8946,0
8947,0
8948,1
8949,1
8950,3
8951,1
8952,1
8953,1
8954,1
8955,1
8956,1
8958,2
8960,1
8961,0
8962,1
8963,2
8964,0
8965,1
8966,1
8967,3
8968,0
8969,3
8970,1
8971,2
8972,2
8973,1
8974,1
8976,2
8977,3
8978,3
8979,2
8980,1
8981,1
8982,1
8983,0
8985,1
8986,1
8987,0
8988,3
8989,3
8990,1
8991,2
8992,1
8993,0
8994,2
8995,2
8996,2
8997,3
8998,1
8999,1
9000,0
9001,1
9002,1
9003,1
9004,1
9005,2
9006,0
9007,1
9008,2
9009,2
9010,0
9011,1
9012,0
9013,3
9014,1
9015,2
9016,2
9017,3
9018,1
9019,0
9020,1
9021,1
9022,3
9023,1
9024,1
9025,2
9026,2
9027,2
9028,0
9029,1
9030,3
9031,0
9032,1
9033,1
9035,3
9036,0
9037,2
9038,1
9039,1
9040,3
9041,2
9042,1
9043,1
9044,0
9045,0
9047,1
9049,2
9050,1
9051,2
9052,2
9053,0
9054,0
9055,1
9056,3
9057,0
9058,0
9059,2
9060,1
9061,2
9062,0
9063,1
9064,0
9065,0
9066,1
9067,0
9068,0
9069,1
9070,0
9071,2
9072,1
9073,1
9074,1
9075,1
9076,0
9077,1
9078,3
9079,2
9080,2
9081,3
9082,1
9083,0
9084,1
9085,0
9086,0
9087,3
9088,0
9089,0
9090,1
9092,2
9093,1
9094,3
9095,0
9096,1
9097,1
9098,0
9099,2
9100,1
9101,0
9102,1
9103,1
9104,0
9105,1
9106,1
9107,1
9108,0
9109,0
9110,1
9111,3
9112,2
9113,2
9114,0
9115,1
9116,0
9117,3
9118,2
9119,2
9120,0
9121,1
9122,3
9123,2
9124,3
9125,1
9126,1
9127,1
9128,3
9129,1
9130,3
9131,2
9132,2
9135,3
9136,2
9137,1
9138,2
9140,1
9141,1
9146,1
9147,2
9148,0
9151,1
9152,2
9153,1
9155,1
9156,0
9157,0
9158,1
9159,2
9160,1
9161,3
9162,3
9164,1
9165,3
9166,2
9167,3
9168,1
9169,1
9170,0
9171,2
9173,3
9174,1
9175,1
9176,2
9177,3
9178,1
9179,1
9180,1
9181,2
9182,3
9183,3
9184,1
9185,0
9186,3
9187,1
9188,1
9189,3
9190,2
9191,2
9192,2
9193,2
9194,1
9195,3
9196,0
9197,1
9198,3
9199,2
9200,1
9201,2
9202,1
9203,1
9204,1
9205,1
9206,1
9207,1
9208,0
9209,3
9210,2
9211,0
9212,0
9214,3
9215,1
9216,1
9217,3
9219,3
9220,0
9221,2
9222,1
9223,1
9224,1
9225,2
9226,1
9227,2
9228,2
9229,1
9231,1
9232,0
9233,1
9234,1
9235,3
9236,1
9237,0
9238,1
9239,3
9241,0
9242,0
9243,3
9244,1
9245,0
9247,1
9248,0
9249,3
9250,1
9251,2
9252,1
9253,1
9254,0
9255,3
9256,1
9257,1
9258,3
9259,1
9260,3
9261,2
9262,2
9263,2
9264,1
9266,1
9267,3
9268,1
9269,3
9270,1
9271,2
9272,1
9273,1
9274,2
9275,3
9276,1
9277,1
9279,3
9280,1
9281,1
9283,2
9284,0
9285,2
9286,1
9287,2
9288,3
9289,1
9290,1
9291,1
9292,2
9293,0
9294,0
9295,2
9296,1
9297,1
9298,1
9299,2
9300,1
9302,2
9303,2
9304,3
9305,1
9306,1
9307,1
9308,2
9309,3
9310,1
9311,1
9312,1
9313,2
9314,1
9315,0
9316,2
9317,0
9318,0
9320,2
9321,3
9322,3
9323,3
9324,2
9325,3
9326,1
9327,1
9328,2
9329,1
9330,0
9331,1
9332,0
9335,0
9336,1
9337,2
9338,0
9339,0
9340,2
9341,2
9342,2
9343,2
9344,1
9345,2
9346,1
9347,1
9348,2
9349,2
9350,1
9351,2
9352,0
9353,2
9354,1
9355,0
9357,2
9358,3
9359,1
9360,0
9361,1
9362,1
9363,1
9365,3
9366,1
9367,1
9368,1
9369,0
9370,2
9371,0
9372,2
9373,2
9374,2
9375,0
9376,3
9377,1
9378,0
9380,1
9382,0
9383,3
9384,1
9385,0
9386,0
9387,3
9388,2
9389,1
9390,1
9391,1
9392,1
9393,0
9394,1
9395,1
9396,1
9397,2
9398,1
9399,2
9400,1
9401,0
9402,2
9403,0
9404,1
9405,2
9407,1
9408,0
9409,2
9410,1
9411,1
9412,1
9413,0
9414,2
9415,2
9416,0
9417,1
9418,3
9419,0
9420,1
9421,1
9422,3
9423,3
9424,1
9425,0
9426,1
9427,1
9429,2
9430,1
9432,1
9433,1
9434,1
9435,0
9437,1
9438,3
9439,3
9440,0
9441,2
9442,2
9444,2
9445,2
9446,2
9447,3
9449,2
9450,1
9451,0
9452,0
9453,2
9454,2
9455,3
9456,0
9457,2
9458,1
9459,0
9460,0
9461,1
9462,2
9463,2
9464,3
9465,2
9466,1
9467,2
9468,0
9469,0
9471,1
9472,1
9473,2
9474,0
9475,1
9476,2
9477,3
9479,2
9480,2
9481,2
9482,2
9483,0
9484,1
9485,1
9486,1
9487,1
9489,2
9490,1
9491,0
9492,2
9493,2
9494,3
9495,1
9496,1
9497,2
9498,2
9499,1
9500,1
9501,0
9502,1
9503,0
9504,3
9506,1
9507,1
9508,1
9509,1
9510,1
9511,1
9512,3
9513,0
9514,0
9515,0
9516,1
9517,1
9518,1
9519,1
9520,1
9521,1
9522,2
9523,2
9524,3
9525,2
9527,1
9528,0
9529,1
9530,0
9531,2
9532,2
9534,2
9535,2
9536,1
9537,1
9538,3
9539,2
9541,1
9542,1
9543,1
9545,0
9546,0
9547,1
9548,0
9549,1
9550,1
9551,3
9552,0
9553,1
9554,1
9555,0
9556,1
9557,3
9558,1
9559,0
9560,3
9561,2
9562,1
9563,1
9564,1
9565,1
9566,1
9567,1
9568,3
9569,1
9570,3
9571,1
9572,1
9573,1
9574,1
9575,2
9576,1
9577,1
9578,2
9579,1
9580,1
9581,0
9583,2
9584,1
9585,0
9586,1
9587,1
9588,0
9590,1
9591,1
9592,2
9593,1
9594,3
9595,0
9596,1
9597,1
9598,2
9599,1
9600,3
9601,2
9602,0
9603,3
9604,2
9605,1
9606,2
9607,0
9608,1
9609,1
9610,2
9612,2
9614,3
9615,1
9616,1
9617,1
9618,1
9619,2
9620,2
9621,1
9622,1
9623,3
9624,1
9625,2
9626,2
9627,2
9628,2
9629,1
9630,2
9631,1
9632,0
9633,1
9634,3
9635,2
9636,1
9637,1
9638,3
9639,2
9640,0
9641,1
9642,2
9644,1
9645,1
9646,1
9647,2
9648,1
9649,3
9650,3
9651,2
9652,2
9653,1
9654,2
9655,1
9656,0
9657,2
9658,2
9659,0
9660,2
9661,2
9662,1
9663,2
9664,2
9665,3
9666,3
9667,2
9668,2
9669,3
9670,0
9671,3
9672,2
9673,1
9674,2
9676,2
9677,3
9678,1
9679,1
9680,0
9681,2
9682,1
9683,1
9684,0
9685,3
9686,1
9687,2
9688,2
9689,0
9690,0
9692,3
9693,1
9694,0
9695,1
9696,2
9697,1
9698,2
9699,0
9700,1
9701,1
9702,2
9703,1
9704,0
9705,2
9706,1
9707,1
9708,2
9709,3
9710,1
9711,2
9712,1
9713,1
9714,0
9715,2
9716,1
9717,3
9718,1
9719,0
9720,2
9721,1
9722,1
9723,1
9724,1
9725,1
9726,2
9727,0
9728,1
9729,1
9730,1
9731,2
9732,0
9733,3
9734,2
9735,0
9736,1
9737,1
9738,3
9739,1
9740,2
9741,1
9742,2
9743,0
9744,2
9745,1
9746,1
9747,3
9748,2
9749,0
9750,0
9751,0
9752,0
9753,3
9755,2
9756,3
9757,2
9758,1
9759,2
9760,0
9761,1
9762,2
9763,3
9765,0
9766,1
9767,1
9768,2
9769,3
9770,0
9771,0
9772,2
9773,2
9774,0
9776,2
9777,1
9778,0
9779,1
9780,0
9781,1
9782,3
9783,2
9784,1
9785,1
9786,0
9787,1
9788,2
9789,1
9790,1
9791,1
9792,0
9793,0
9794,1
9796,3
9797,1
9798,2
9799,1
9800,1
9802,0
9803,0
9804,3
9805,0
9806,1
9807,2
9809,3
9810,1
9811,2
9812,2
9813,0
9814,3
9815,1
9816,3
9817,1
9818,3
9819,3
9820,2
9821,0
9822,0
9823,1
9825,2
9826,2
9827,2
9828,2
9829,1
9830,2
9831,1
9832,1
9833,2
9834,2
9835,2
9838,0
9839,0
9840,1
9841,1
9842,0
9843,1
9844,1
9845,0
9846,1
9847,2
9848,1
9849,1
9850,0
9851,3
9852,1
9853,1
9854,3
9855,1
9856,1
9857,1
9858,3
9859,2
9860,1
9861,1
9862,1
9864,3
9865,1
9866,1
9867,3
9868,0
9869,1
9870,2
9871,1
9872,0
9873,1
9874,0
9876,0
9877,1
9878,1
9879,0
9880,3
9881,2
9882,0
9883,3
9884,2
9885,2
9886,1
9887,2
9888,1
9889,3
9890,1
9891,0
9892,1
9893,1
9894,2
9895,1
9896,1
9897,3
9898,3
9899,2
9900,0
9901,2
9902,1
9903,0
9904,3
9905,1
9906,1
9907,2
9908,2
9909,1
9910,1
9911,0
9912,1
9913,3
9915,2
9916,3
9917,1
9918,1
9919,0
9920,1
9921,1
9922,1
9924,2
9926,1
9927,1
9928,2
9929,1
9930,0
9931,1
9932,1
9933,1
9934,2
9935,3
9936,2
9937,1
9938,1
9939,2
9941,3
9942,1
9943,0
9944,1
9945,1
9946,2
9947,2
9948,0
9949,1
9950,3
9951,2
9952,3
9953,2
9956,1
9957,0
9958,1
9959,0
9960,1
9961,1
9963,1
9964,1
9965,0
9967,1
9968,1
9969,1
9970,2
9971,3
9972,3
9973,3
9975,0
9976,3
9977,1
9979,2
9980,1
9981,2
9982,3
9983,3
9984,1
9985,1
9986,0
9987,0
9988,1
9989,2
9990,0
9991,1
9992,1
9993,2
9994,1
9995,2
9996,3
9997,1
9998,1
9999,3
10000,0
10001,2
10002,1
10003,0
10004,2
10005,0
10006,2
10007,1
10008,1
10009,2
10010,0
10011,2
10012,1
10013,0
10014,2
10015,3
10016,0
10017,2
10018,2
10019,1
10020,3
10021,1
10022,1
10023,0
10024,1
10025,2
10026,0
10027,1
10028,1
10029,2
10030,1
10031,3
10032,0
10033,0
10034,2
10035,2
10036,1
10037,1
10038,0
10039,0
10040,0
10042,1
10043,3
10044,1
10045,2
10046,1
10047,0
10048,1
10049,0
10050,3
10051,0
10052,0
10053,2
10054,0
10055,3
10058,1
10059,3
10060,1
10061,2
10062,1
10063,2
10064,1
10065,0
10066,1
10067,2
10068,3
10069,1
10070,1
10071,1
10072,0
10073,3
10074,0
10075,1
10077,3
10079,2
10080,2
10081,2
10082,2
10083,2
10084,2
10085,1
10086,1
10087,0
10088,1
10089,0
10090,1
10091,3
10092,1
10093,3
10094,3
10096,1
10097,1
10099,0
10101,2
10102,1
10103,2
10104,1
10106,1
10107,1
10108,1
10109,1
10110,1
10111,1
10112,1
10113,2
10114,1
10115,2
10116,1
10118,0
10119,2
10120,1
10121,1
10122,2
10123,1
10124,1
10125,3
10126,1
10127,2
10128,2
10129,2
10130,1
10131,2
10132,1
10133,3
10134,2
10136,1
10137,2
10138,3
10139,2
10140,1
10141,0
10142,1
10144,0
10145,2
10146,2
10147,1
10148,1
10149,1
10150,3
10151,2
10152,3
10153,1
10154,1
10155,1
10156,3
10157,2
10158,1
10159,3
10160,2
10161,2
10162,1
10163,3
10164,3
10165,1
10166,1
10167,1
10168,0
10169,3
10170,2
10171,3
10172,3
10173,0
10174,0
10175,2
10176,2
10177,1
10178,2
10179,0
10180,3
10181,2
10182,1
10183,2
10184,1
10185,1
10186,0
10187,1
10188,1
10189,0
10190,2
10191,1
10192,1
10193,1
10194,1
10195,1
10196,0
10197,1
10198,0
10199,1
10200,1
10201,0
10203,2
10204,0
10205,1
10207,1
10209,1
10210,3
10211,1
10212,3
10213,2
10214,1
10215,3
10216,3
10217,0
10218,1
10219,0
10220,0
10221,3
10222,0
10224,1
10225,1
10226,1
10227,2
10228,0
10229,1
10231,1
10232,1
10233,1
10234,0
10235,2
10236,1
10237,3
10238,1
10239,2
10240,1
10241,2
10242,2
10243,1
10244,3
10245,1
10246,3
10247,3
10248,1
10249,2
10250,0
10251,0
10252,1
10253,3
10254,1
10255,2
10256,1
10257,1
10258,2
10259,2
10260,1
10261,2
10262,3
10263,0
10265,0
10266,2
10267,3
10268,1
10269,0
10270,1
10271,1
10272,1
10273,0
10274,2
10275,1
10276,1
10277,1
10278,0
10279,3
10280,1
10281,1
10282,0
10283,1
10284,1
10285,2
10286,1
10287,3
10288,1
10289,1
10290,1
10291,1
10292,0
10293,0
10294,1
10295,1
10296,1
10297,1
10298,1
10299,3
10300,1
10302,1
10303,1
10304,1
10305,3
10306,2
10307,3
10308,1
10310,1
10311,0
10312,3
10313,0
10315,1
10316,3
10317,1
10318,3
10319,0
10320,2
10321,2
10322,1
10323,3
10324,1
10325,3
10326,1
10327,2
10328,1
10330,0
10331,1
10333,1
10334,1
10335,0
10336,2
10337,2
10338,3
10339,1
10340,1
10341,2
10342,2
10343,1
10344,1
10345,0
10346,1
10347,3
10348,1
10349,2
10350,1
10351,2
10352,1
10353,2
10354,1
10355,1
10356,0
10357,1
10359,2
10360,2
10361,2
10362,1
10363,3
10364,3
10365,2
10366,2
10367,0
10368,1
10369,1
10370,1
10371,0
10372,0
10373,3
10374,0
10375,1
10376,3
10377,1
10378,2
10379,0
10380,2
10381,1
10382,0
10384,1
10385,2
10386,1
10387,1
10388,2
10389,0
10390,0
10391,1
10392,0
10393,2
10396,0
10397,1
10398,2
10399,0
10400,1
10401,1
10402,1
10403,1
10404,0
10405,1
10407,1
10408,2
10409,1
10410,2
10411,1
10412,2
10413,1
10414,1
10415,1
10416,1
10417,2
10418,2
10419,0
10421,3
10422,2
10423,3
10424,1
10425,1
10426,1
10427,1
10428,0
10429,2
10430,1
10431,2
10432,3
10434,3
10435,3
10436,2
10437,0
10439,2
10440,0
10441,3
10442,1
10443,1
10444,0
10445,3
10446,1
10447,1
10448,1
10449,0
10450,0
10451,0
10453,1
10454,0
10455,0
10456,3
10457,1
10458,2
10459,0
10460,2
10461,2
10462,2
10463,2
10464,2
10465,0
10466,1
10468,1
10469,2
10470,3
10471,2
10472,2
10473,1
10474,0
10475,2
10476,1
10477,1
10478,0
10479,3
10480,1
10481,0
10482,3
10484,1
10485,2
10486,1
10487,1
10488,0
10489,2
10490,0
10491,0
10492,0
10493,0
10494,2
10495,1
10496,0
10497,1
10498,2
10499,2
10500,1
10501,0
10502,3
10503,1
10504,3
10505,1
10506,1
10507,1
10509,1
10511,0
10512,0
10513,2
10514,1
10515,1
10516,2
10517,2
10518,2
10519,1
10520,3
10521,1
10522,1
10523,1
10525,2
10526,2
10527,2
10528,2
10529,1
10530,2
10531,1
10532,1
10533,0
10534,2
10535,1
10536,1
10537,0
10538,1
10539,1
10540,1
10541,0
10543,1
10545,2
10546,1
10547,3
10548,2
10549,3
10550,2
10551,0
10552,1
10553,1
10554,1
10555,3
10556,1
10557,1
10558,2
10559,1
10560,1
10561,1
10562,1
10563,1
10564,1
10565,2
10566,2
10567,1
10568,2
10569,3
10570,1
10571,2
10572,2
10573,2
10574,1
10575,0
10576,2
10577,2
10578,1
10579,2
10580,1
10581,3
10582,0
10583,1
10584,3
10585,1
10586,1
10588,1
10589,3
10590,3
10591,1
10592,2
10594,2
10595,1
10596,0
10597,0
10598,2
10599,1
10600,1
10601,1
10602,0
10603,3
10604,3
10605,2
10606,0
10607,3
10608,1
10609,1
10610,2
10611,0
10612,1
10613,0
10614,1
10615,1
10616,2
10617,2
10618,3
10619,0
10620,2
10621,1
10622,2
10623,2
10624,2
10625,0
10626,0
10627,3
10628,2
10629,1
10630,2
10631,2
10632,2
10633,1
10635,2
10636,3
10637,1
10638,1
10639,1
10640,1
10641,2
10642,1
10643,1
10646,3
10648,0
10649,1
10650,2
10651,2
10652,3
10653,2
10654,2
10655,1
10656,2
10657,1
10658,0
10659,3
10660,0
10661,2
10662,1
10663,2
10664,1
10665,2
10666,2
10667,1
10668,1
10669,2
10670,1
10671,1
10672,2
10673,1
10674,2
10675,2
10676,2
10677,0
10678,2
10679,1
10680,1
10681,1
10682,2
10683,1
10684,0
10685,3
10686,2
10687,0
10688,1
10689,2
10690,1
10691,1
10692,2
10693,3
10694,0
10695,1
10696,1
10697,3
10698,3
10699,3
10700,3
10701,1
10702,0
10703,2
10704,1
10705,1
10706,1
10707,1
10708,0
10709,1
10710,1
10711,1
10712,1
10713,1
10714,0
10715,0
10716,1
10717,2
10718,2
10719,0
10720,1
10721,1
10722,1
10724,0
10725,1
10726,1
10727,1
10729,2
10730,0
10732,1
10733,1
10734,0
10735,1
10737,0
10738,2
10739,2
10740,0
10741,1
10743,0
10744,1
10745,0
10746,0
10747,0
10748,1
10749,1
10750,1
10752,1
10753,1
10754,2
10756,2
10758,0
10759,1
10760,1
10761,2
10762,1
10763,1
10764,1
10765,3
10766,2
10767,1
10768,1
10769,1
10770,0
10771,1
10772,3
10773,3
10774,0
10775,3
10776,2
10777,0
10778,3
10779,1
10780,1
10781,0
10782,3
10783,1
10784,3
10785,1
10787,1
10788,2
10789,0
10790,1
10791,3
10792,1
10793,2
10794,0
10795,1
10796,1
10797,1
10798,2
10799,1
10800,1
10801,1
10802,2
10803,2
10804,2
10805,1
10806,2
10807,3
10808,2
10809,3
10810,0
10811,1
10812,1
10814,2
10815,1
10816,0
10817,2
10818,1
10819,1
10820,1
10823,1
10824,3
10825,0
10826,1
10827,2
10828,1
10829,1
10830,1
10831,0
10832,3
10833,1
10834,1
10835,3
10836,3
10838,2
10839,2
10840,1
10841,2
10842,1
10843,1
10844,0
10846,1
10847,2
10848,2
10849,0
10850,3
10851,1
10852,1
10854,2
10855,2
10857,1
10858,1
10859,3
10860,2
10861,2
10862,1
10864,1
10865,1
10866,1
10867,0
10868,2
10869,1
10870,1
10871,3
10872,2
10873,1
10874,1
10875,0
10876,0
10877,2
10879,1
10880,1
10881,1
10882,0
10883,0
10884,1
10885,1
10886,1
10887,0
10888,2
10889,3
10890,1
10891,2
10892,3
10893,1
10894,1
10895,1
10896,1
10897,3
10898,2
10899,1
10900,1
10901,1
10902,3
10903,3
10904,2
10905,1
10906,0
10907,0
10908,1
10909,0
10910,1
10911,3
10912,2
10913,2
10914,2
10915,2
10916,1
10917,1
10918,0
10920,2
10922,0
10923,0
10924,3
10925,1
10926,1
10927,2
10928,2
10929,2
10931,3
10932,2
10933,2
10934,2
10935,2
10936,2
10937,1
10938,0
10939,2
10940,2
10941,0
10942,2
10943,1
10944,2
10945,1
10946,0
10947,2
10949,2
10950,1
10951,1
10952,3
10953,1
10954,2
10955,0
10956,1
10957,2
10958,3
10959,2
10960,1
10961,1
10962,3
10963,2
10964,3
10965,2
10966,0
10967,2
10968,1
10969,1
10970,1
10971,1
10973,2
10974,1
10975,1
10976,0
10977,2
10978,1
10979,1
10980,2
10981,2
10983,0
10984,2
10985,1
10986,3
10987,2
10988,3
10989,2
10990,1
10991,0
10992,1
10993,1
10994,2
10995,2
10996,1
10997,1
10998,1
10999,1
11000,3
11001,1
11002,1
11004,3
11005,2
11006,1
11007,1
11008,1
11009,1
11010,1
11011,2
11012,0
11013,3
11014,2
11015,1
11016,1
11017,2
11018,2
11019,2
11020,1
11021,0
11022,0
11023,1
11024,3
11025,1
11026,1
11027,2
11028,1
11029,0
11030,3
11031,0
11032,1
11033,2
11034,1
11035,1
11036,3
11037,2
11039,2
11040,0
11041,0
11042,1
11043,2
11044,0
11045,2
11046,0
11047,0
11048,0
11049,1
11050,1
11051,3
11053,1
11054,3
11055,2
11056,1
11057,1
11058,1
11059,2
11060,1
11061,0
11062,0
11063,2
11064,1
11065,2
11066,0
11067,0
11068,1
11069,2
11071,1
11072,1
11073,1
11074,0
11075,2
11076,0
11077,1
11078,2
11080,1
11081,1
11082,3
11083,1
11084,1
11085,1
11087,0
11088,2
11090,2
11091,0
11092,0
11093,0
11094,1
11095,0
11096,1
11097,1
11098,0
11099,1
11100,1
11101,2
11102,1
11103,1
11104,0
11105,1
11106,3
11107,1
11108,1
11109,0
11110,1
11111,2
11112,1
11113,1
11114,1
11115,2
11116,1
11117,2
11118,2
11119,2
11120,3
11121,0
11122,1
11123,3
11124,2
11125,3
11126,1
11127,0
11128,2
11129,3
11130,0
11131,1
11133,2
11134,2
11135,1
